2026 Rank,Previous Rank,Institution Name,Country/Territory,Region,Size,Focus,Research,Status,AR SCORE,AR RANK,ER SCORE,ER RANK,FSR SCORE,FSR RANK,CPF SCORE,CPF RANK,IFR SCORE,IFR RANK,ISR SCORE,ISR RANK,ISD SCORE,ISD RANK,IRN SCORE,IRN RANK,EO SCORE,EO RANK,SUS SCORE,SUS RANK,Overall SCORE
1401,0,m. kozybayev north kazakhstan university,Kazakhstan,Asia,M,CO,MD,Public,7.0,701,13.0,701,33.0,582,1.0,801,5.0,801,8.0,801,11.0,801,4.0,801,4.0,801,24.0,801,0.0
239,230,maastricht university,Netherlands,Europe,L,FO,VH,Public,33.0,373,34.0,425,19.0,801,72.0,203,100.0,103,100.0,21,100.0,14,86.0,243,50.0,350,80.0,166,51.0
901,0,macao polytechnic university,"Macao SAR, China",Asia,M,FO,HI,,6.0,701,10.0,701,34.0,571,3.0,801,100.0,40,96.0,106,82.0,194,6.0,801,38.0,454,23.0,801,0.0
440,464,macau university of science and technology,"Macao SAR, China",Asia,L,CO,VH,Private not for Profit,7.0,701,11.0,701,5.0,801,80.0,161,100.0,18,100.0,1,88.0,157,24.0,801,37.0,472,52.0,663,35.0
138,133,macquarie university,Australia,Oceania,L,FC,VH,Public,48.0,242,57.0,206,14.0,801,86.0,119,100.0,86,97.0,98,98.0,86,91.0,156,62.0,252,91.0,59,63.0
1401,0,mahasarakham university,Thailand,Asia,XL,FC,MD,Public,19.0,662,3.0,701,3.0,801,3.0,801,9.0,801,4.0,801,8.0,801,11.0,801,10.0,801,24.0,801,0.0
358,368,mahidol university,Thailand,Asia,L,FC,VH,Public,59.0,177,39.0,358,82.0,155,9.0,801,9.0,801,9.0,801,14.0,801,68.0,569,17.0,774,61.0,474,41.0
1001,901,makerere university,Uganda,Africa,XL,FC,HI,Public,13.0,701,5.0,701,6.0,801,7.0,801,8.0,801,14.0,801,10.0,801,65.0,617,98.0,38,42.0,801,0.0
597,580,management and science university - msu malaysia,Malaysia,Asia,S,FO,VH,Private for Profit,25.0,509,21.0,629,55.0,340,3.0,801,100.0,107,100.0,23,100.0,40,11.0,801,5.0,801,37.0,801,28.0
1401,0,manav rachna international institute of research and studies (mriirs),India,Asia,M,CO,HI,Private for Profit,6.0,701,3.0,701,44.0,453,4.0,801,7.0,801,3.0,801,8.0,801,3.0,801,2.0,801,24.0,801,0.0
643,601,manchester metropolitan university,United Kingdom,Europe,XL,CO,VH,Public,19.0,654,16.0,701,11.0,801,17.0,766,63.0,369,61.0,331,65.0,302,89.0,189,19.0,741,78.0,195,27.0
851,901,manipal academy of higher education - manipal university (mahe),India,Asia,L,FC,VH,Private not for Profit,15.0,701,12.0,701,50.0,379,10.0,801,3.0,801,17.0,775,21.0,752,74.0,476,14.0,801,65.0,398,0.0
1001,951,mansoura university,Egypt,Africa,XL,FC,VH,Public,19.0,653,16.0,701,5.0,801,5.0,801,10.0,801,21.0,706,25.0,695,82.0,315,13.0,801,56.0,591,0.0
1401,0,mapua university,Philippines,Asia,M,FO,VH,Private for Profit,10.0,701,16.0,701,4.0,801,9.0,801,3.0,801,2.0,801,2.0,801,6.0,801,4.0,801,37.0,801,0.0
1001,1001,marmara university,Türkiye,Asia,XL,FO,VH,Public,12.0,701,23.0,577,5.0,801,5.0,801,6.0,801,7.0,801,12.0,801,53.0,801,38.0,453,43.0,801,0.0
1201,1201,marquette university,United States of America,Americas,M,CO,VH,Private not for Profit,4.0,701,3.0,701,29.0,669,15.0,801,9.0,801,5.0,801,10.0,801,32.0,801,27.0,605,30.0,801,0.0
751,671,martin-luther-universität halle-wittenberg,Germany,Europe,L,FC,VH,Public,15.0,701,10.0,701,89.0,106,11.0,801,0.0,0,17.0,781,13.0,801,87.0,230,6.0,801,47.0,785,0.0
430,408,masaryk university,Czechia,Europe,XL,CO,VH,Public,32.0,383,37.0,377,13.0,801,19.0,738,35.0,541,77.0,245,79.0,217,80.0,355,59.0,278,77.0,214,36.0
1,1,massachusetts institute of technology (mit),United States of America,Americas,M,CO,VH,Private not for Profit,100.0,4,100.0,2,100.0,16,100.0,7,100.0,63,92.0,153,92.0,130,94.0,98,100.0,7,94.0,33,100.0
230,239,massey university,New Zealand,Oceania,M,CO,VH,Public,42.0,284,24.0,558,57.0,319,51.0,373,99.0,120,99.0,71,99.0,62,82.0,308,61.0,265,84.0,129,53.0
1001,1001,mate hungarian university of agriculture and life sciences,Hungary,Europe,M,FO,VH,Private not for Profit,7.0,701,8.0,701,34.0,577,7.0,801,4.0,801,43.0,467,48.0,431,59.0,707,5.0,801,55.0,593,0.0
27,29,mcgill university,Canada,Americas,L,FC,VH,Public,98.0,35,94.0,58,67.0,250,72.0,194,89.0,232,94.0,138,70.0,272,93.0,130,99.0,27,96.0,15,89.0
173,176,mcmaster university,Canada,Americas,L,FC,VH,Public,53.0,211,44.0,307,62.0,289,57.0,311,95.0,184,66.0,302,70.0,273,84.0,270,60.0,271,87.0,93,59.0
1201,1201,meiji university,Japan,Asia,XL,FO,HI,Private for Profit,9.0,701,25.0,545,6.0,801,3.0,801,15.0,801,9.0,801,13.0,801,13.0,801,29.0,559,29.0,801,0.0
660,661,memorial university of newfoundland,Canada,Americas,L,FC,VH,Public,11.0,701,11.0,701,16.0,801,44.0,431,31.0,581,79.0,230,81.0,200,74.0,479,17.0,773,53.0,636,27.0
851,851,mendel university in brno,Czechia,Europe,M,FO,VH,Public,10.0,701,8.0,701,69.0,239,8.0,801,14.0,801,39.0,507,42.0,495,74.0,461,5.0,801,49.0,719,0.0
1401,1201,mendeleev university of chemical technology of russia,Russian Federation,Europe,M,FO,VH,Public,5.0,701,7.0,701,26.0,715,6.0,801,1.0,801,16.0,801,19.0,775,16.0,801,14.0,801,10.0,801,0.0
650,567,mgimo university,Russian Federation,Europe,M,CO,HI,Public,11.0,701,39.0,359,100.0,18,2.0,801,15.0,799,57.0,361,61.0,329,7.0,801,70.0,212,22.0,801,27.0
1201,1201,miami university,United States of America,Americas,L,CO,HI,Public,3.0,701,12.0,701,9.0,801,14.0,801,7.0,801,11.0,801,9.0,801,44.0,801,43.0,412,38.0,801,0.0
161,152,michigan state university,United States of America,Americas,XL,FC,VH,Public,67.0,146,63.0,174,14.0,801,61.0,280,67.0,348,21.0,708,27.0,649,98.0,27,76.0,180,94.0,28,61.0
901,901,michigan technological university,United States of America,Americas,M,CO,VH,Public,6.0,701,10.0,701,32.0,599,38.0,490,18.0,740,20.0,728,15.0,801,55.0,766,5.0,801,38.0,801,0.0
269,285,middle east technical university,Türkiye,Asia,L,CO,VH,Public,45.0,265,89.0,77,13.0,801,34.0,528,18.0,743,31.0,579,37.0,528,79.0,365,82.0,148,72.0,294,49.0
1001,0,middle east university jordan,Jordan,Asia,S,FO,VH,Private not for Profit,9.0,701,7.0,701,12.0,801,13.0,801,11.0,801,91.0,158,81.0,196,48.0,801,6.0,801,8.0,801,0.0
801,721,middlesex university,United Kingdom,Europe,L,CO,HI,Public,8.0,701,9.0,701,11.0,801,14.0,801,89.0,233,100.0,49,100.0,39,57.0,744,25.0,647,40.0,801,0.0
1001,1001,mississippi state university,United States of America,Americas,L,CO,VH,Public,7.0,701,9.0,701,9.0,801,34.0,542,20.0,720,6.0,801,4.0,801,70.0,527,13.0,801,39.0,801,0.0
628,527,missouri university of science and technology,United States of America,Americas,M,CO,VH,Public,5.0,701,11.0,701,9.0,801,88.0,112,27.0,627,33.0,563,35.0,547,42.0,801,9.0,801,34.0,801,27.0
36,37,monash university,Australia,Oceania,XL,FC,VH,Public,96.0,45,88.0,81,11.0,801,93.0,88,100.0,61,100.0,24,100.0,15,95.0,87,87.0,128,92.0,49,86.0
477,456,moscow institute of physics and technology state university,Russian Federation,Europe,M,FO,VH,Public,20.0,606,34.0,421,95.0,71,18.0,748,39.0,512,55.0,380,56.0,368,47.0,801,38.0,458,22.0,801,33.0
851,1001,multimedia university (mmu),Malaysia,Asia,M,FO,VH,Private for Profit,19.0,651,27.0,508,17.0,801,9.0,801,54.0,422,57.0,365,61.0,334,27.0,801,5.0,801,39.0,801,0.0
423,436,murdoch university,Australia,Oceania,M,CO,VH,Public,13.0,701,9.0,701,7.0,801,74.0,184,90.0,226,83.0,209,61.0,328,75.0,442,25.0,642,53.0,632,36.0
1001,1001,mustansiriyah university,Iraq,Asia,XL,FC,HI,Public,8.0,701,24.0,572,65.0,269,2.0,801,44.0,474,6.0,801,5.0,801,19.0,801,10.0,801,27.0,801,0.0
1001,1001,mutah university,Jordan,Asia,L,FC,MD,Public,16.0,701,22.0,608,12.0,801,3.0,801,16.0,788,33.0,560,32.0,587,28.0,801,10.0,801,33.0,801,0.0
1001,1001,mykolas romeris university,Lithuania,Europe,S,FO,VH,Public,6.0,701,13.0,701,23.0,778,7.0,801,12.0,801,52.0,398,55.0,374,24.0,801,53.0,320,50.0,696,0.0
901,851,nagasaki university,Japan,Asia,M,FC,VH,Public,9.0,701,4.0,701,84.0,143,12.0,801,9.0,801,11.0,801,15.0,801,48.0,801,3.0,801,60.0,509,0.0
1201,1201,nagoya institute of technology (nit),Japan,Asia,M,FO,VH,Public,10.0,701,4.0,701,12.0,801,29.0,599,7.0,801,8.0,801,6.0,801,20.0,801,9.0,801,18.0,801,0.0
164,152,nagoya university,Japan,Asia,L,FC,VH,Public,74.0,116,72.0,141,84.0,144,38.0,491,23.0,681,28.0,619,34.0,568,66.0,610,39.0,443,74.0,255,60.0
951,711,nanjing agricultural university,China (Mainland),Asia,L,CO,VH,Public,6.0,701,2.0,701,18.0,801,53.0,352,0.0,0,2.0,801,2.0,801,55.0,772,1.0,801,39.0,801,0.0
951,1001,nanjing normal university,China (Mainland),Asia,XL,SP,VH,Public,6.0,701,5.0,701,21.0,801,43.0,443,0.0,0,8.0,801,6.0,801,57.0,730,8.0,801,40.0,801,0.0
103,145,nanjing university,China (Mainland),Asia,XL,FC,VH,Public,72.0,128,61.0,188,37.0,541,99.0,39,83.0,273,16.0,799,12.0,801,70.0,541,40.0,440,60.0,513,68.0
680,761,nanjing university of aeronautics and astronautics,China (Mainland),Asia,L,FO,VH,Public,6.0,701,11.0,701,26.0,707,80.0,158,7.0,801,9.0,801,7.0,801,46.0,801,1.0,801,37.0,801,26.0
701,565,nanjing university of science and technology,China (Mainland),Asia,L,FO,VH,Public,7.0,701,9.0,701,15.0,801,86.0,117,0.0,0,0.0,0,0.0,0,38.0,801,6.0,801,39.0,801,0.0
355,377,nankai university,China (Mainland),Asia,XL,FC,VH,Public,27.0,464,24.0,552,29.0,659,94.0,81,18.0,749,5.0,801,4.0,801,56.0,748,47.0,370,45.0,801,41.0
851,851,nantes university,France,Europe,XL,CO,VH,Public,15.0,701,6.0,701,12.0,801,31.0,582,20.0,709,25.0,665,31.0,603,88.0,201,5.0,801,48.0,749,0.0
1401,1401,naresuan university,Thailand,Asia,L,FC,MD,Public,11.0,701,5.0,701,9.0,801,3.0,801,7.0,801,2.0,801,6.0,801,13.0,801,3.0,801,40.0,801,0.0
1001,1001,narxoz university,Kazakhstan,Asia,M,FO,MD,Private not for Profit,16.0,701,15.0,701,26.0,717,2.0,801,31.0,578,21.0,716,22.0,730,1.0,801,70.0,214,36.0,801,0.0
390,393,national and kapodistrian university of athens,Greece,Europe,XL,FC,VH,Public,35.0,344,39.0,354,3.0,801,45.0,412,13.0,801,27.0,624,33.0,581,80.0,358,89.0,115,64.0,415,38.0
587,641,national central university,Taiwan,Asia,M,CO,VH,Public,29.0,428,39.0,360,26.0,706,26.0,628,19.0,735,18.0,755,20.0,755,34.0,801,19.0,747,61.0,496,29.0
203,215,national cheng kung university (ncku),Taiwan,Asia,L,FC,VH,Public,66.0,150,79.0,106,34.0,578,40.0,471,29.0,600,24.0,670,31.0,610,58.0,718,56.0,297,80.0,175,55.0
604,601,national chengchi university,Taiwan,Asia,L,CO,HI,Public,28.0,444,47.0,279,21.0,801,3.0,801,38.0,516,36.0,532,41.0,497,13.0,801,93.0,84,41.0,801,28.0
1201,0,national chin-yi university of technology,Taiwan,Asia,M,FO,VH,Public,13.0,701,16.0,701,9.0,801,13.0,801,3.0,801,21.0,718,21.0,745,16.0,801,2.0,801,40.0,801,0.0
951,1001,national chung cheng university,Taiwan,Asia,M,CO,VH,Public,19.0,650,35.0,412,17.0,801,10.0,801,8.0,801,6.0,801,11.0,801,29.0,801,5.0,801,52.0,669,0.0
628,661,national chung hsing university,Taiwan,Asia,L,CO,VH,Public,29.0,436,31.0,463,29.0,642,23.0,677,12.0,801,14.0,801,19.0,781,35.0,801,42.0,416,56.0,573,27.0
1201,1201,national dong hwa university,Taiwan,Asia,M,CO,HI,Public,16.0,701,7.0,701,9.0,801,9.0,801,14.0,801,19.0,750,22.0,729,11.0,801,2.0,801,47.0,793,0.0
731,701,national institute of technology tiruchirappalli,India,Asia,M,FO,VH,Public,4.0,701,5.0,701,11.0,801,90.0,105,0.0,0,4.0,801,8.0,801,38.0,801,9.0,801,37.0,801,0.0
591,497,national research nuclear university mephi (moscow engineering physics institute),Russian Federation,Europe,M,FO,VH,Public,10.0,701,21.0,627,99.0,40,11.0,801,61.0,387,93.0,142,94.0,118,30.0,801,18.0,769,23.0,801,29.0
1001,901,national research saratov state university,Russian Federation,Europe,M,FO,VH,Public,5.0,701,5.0,701,98.0,60,2.0,801,4.0,801,27.0,632,20.0,761,14.0,801,2.0,801,10.0,801,0.0
1201,1201,national research university moscow power engineering institute (mpei),Russian Federation,Europe,M,FO,VH,Public,7.0,701,8.0,701,22.0,797,3.0,801,6.0,801,55.0,379,55.0,373,16.0,801,17.0,778,17.0,801,0.0
439,485,national sun yat-sen university,Taiwan,Asia,M,CO,VH,Public,37.0,326,32.0,447,36.0,558,38.0,492,36.0,534,17.0,788,22.0,728,46.0,801,15.0,801,67.0,362,35.0
1401,1201,national taipei university,Taiwan,Asia,M,FO,HI,Public,12.0,701,8.0,701,12.0,801,4.0,801,6.0,801,10.0,801,15.0,801,4.0,801,27.0,614,27.0,801,0.0
420,425,national taipei university of technology,Taiwan,Asia,M,FO,VH,Public,18.0,672,58.0,202,29.0,667,59.0,294,26.0,639,32.0,573,35.0,552,26.0,801,29.0,565,59.0,521,36.0
435,452,national taiwan normal university,Taiwan,Asia,M,CO,VH,Public,48.0,240,28.0,493,68.0,243,10.0,801,20.0,717,40.0,495,43.0,486,24.0,801,29.0,573,68.0,346,35.0
1201,1201,national taiwan ocean university,Taiwan,Asia,M,FO,VH,Public,8.0,701,6.0,701,16.0,801,19.0,745,10.0,801,14.0,801,17.0,801,19.0,801,4.0,801,56.0,582,0.0
63,68,national taiwan university (ntu),Taiwan,Asia,L,FC,VH,Public,98.0,38,94.0,54,39.0,522,71.0,209,25.0,647,59.0,346,63.0,313,67.0,587,100.0,11,88.0,74,79.0
345,392,national taiwan university of science and technology (taiwan tech),Taiwan,Asia,M,FO,VH,Public,37.0,330,49.0,266,51.0,374,47.0,405,31.0,571,35.0,538,39.0,508,46.0,801,25.0,632,57.0,560,42.0
355,321,national technical university of athens,Greece,Europe,L,FO,VH,Public,28.0,448,51.0,244,6.0,801,81.0,153,0.0,0,10.0,801,15.0,801,72.0,499,51.0,331,49.0,725,41.0
176,210,national tsing hua university,Taiwan,Asia,M,CO,VH,Public,67.0,148,77.0,116,34.0,574,74.0,187,27.0,630,37.0,522,40.0,501,42.0,801,25.0,633,58.0,546,59.0
1001,1001,national university lviv polytechnic,Ukraine,Europe,L,CO,VH,Public,10.0,701,26.0,518,39.0,525,3.0,801,4.0,801,2.0,801,6.0,801,20.0,801,18.0,761,51.0,688,0.0
1201,1001,national university of kyiv-mohyla academy (naukma),Ukraine,Europe,S,FO,VH,Public,6.0,701,27.0,512,57.0,322,2.0,801,3.0,801,1.0,801,6.0,801,6.0,801,30.0,550,17.0,801,0.0
721,711,national university of science and technology misis,Russian Federation,Europe,M,FO,VH,Public,7.0,701,16.0,701,77.0,186,21.0,698,11.0,801,67.0,294,70.0,268,44.0,801,25.0,638,38.0,801,0.0
371,353,national university of sciences and technology (nust) islamabad,Pakistan,Asia,L,FC,VH,Public,29.0,421,76.0,121,67.0,259,32.0,559,6.0,801,5.0,801,9.0,801,77.0,411,3.0,801,63.0,435,40.0
8,8,national university of singapore (nus),Singapore,Asia,XL,FC,VH,Public,100.0,14,98.0,32,72.0,216,96.0,64,100.0,37,97.0,101,72.0,253,92.0,140,100.0,9,90.0,63,96.0
721,781,national university of uzbekistan,Uzbekistan,Asia,L,CO,HI,Public,30.0,412,39.0,355,8.0,801,2.0,801,93.0,200,7.0,801,10.0,801,21.0,801,30.0,545,44.0,801,0.0
199,219,national yang ming chiao tung university,Taiwan,Asia,L,FC,VH,Public,42.0,285,69.0,153,55.0,339,72.0,202,29.0,593,32.0,569,38.0,520,54.0,782,76.0,179,74.0,255,56.0
761,791,new jersey institute of technology (njit),United States of America,Americas,M,FO,VH,Public,8.0,701,20.0,666,13.0,801,41.0,462,36.0,529,65.0,306,69.0,281,38.0,801,10.0,801,54.0,619,0.0
1201,0,new mexico state university,United States of America,Americas,L,CO,VH,,7.0,701,7.0,701,13.0,801,21.0,695,10.0,801,10.0,801,8.0,801,39.0,801,11.0,801,43.0,801,0.0
55,43,new york university (nyu),United States of America,Americas,XL,FC,VH,Private not for Profit,99.0,32,100.0,12,89.0,109,32.0,568,33.0,553,100.0,52,100.0,42,94.0,115,100.0,19,91.0,52,81.0
137,129,newcastle university,United Kingdom,Europe,L,FC,VH,Public,63.0,162,69.0,152,50.0,388,49.0,379,93.0,205,81.0,220,83.0,185,96.0,65,41.0,433,91.0,56,64.0
1001,901,nicolaus copernicus university,Poland,Europe,L,FC,HI,Public,10.0,701,5.0,701,66.0,262,9.0,801,5.0,801,11.0,801,16.0,801,81.0,325,4.0,801,30.0,801,0.0
1001,951,niigata university,Japan,Asia,L,FC,HI,Public,7.0,701,5.0,701,89.0,110,7.0,801,7.0,801,6.0,801,11.0,801,23.0,801,7.0,801,43.0,801,0.0
1401,0,nile university,Egypt,Africa,S,SP,HI,Private not for Profit,9.0,701,5.0,701,29.0,646,7.0,801,6.0,801,3.0,801,7.0,801,10.0,801,3.0,801,20.0,801,0.0
272,311,north carolina state university,United States of America,Americas,XL,CO,VH,Public,36.0,333,48.0,271,12.0,801,73.0,190,68.0,347,26.0,651,32.0,594,80.0,356,38.0,464,87.0,91,48.0
951,901,north south university,Bangladesh,Asia,L,FO,HI,Private not for Profit,17.0,701,54.0,226,8.0,801,7.0,801,11.0,801,2.0,801,6.0,801,30.0,801,12.0,801,37.0,801,0.0
951,851,north-west university,South Africa,Africa,XL,CO,VH,Public,8.0,701,15.0,701,7.0,801,25.0,641,9.0,801,3.0,801,8.0,801,95.0,89,25.0,643,60.0,499,0.0
384,396,northeastern university,United States of America,Americas,XL,CO,VH,Private not for Profit,28.0,450,31.0,457,23.0,769,34.0,541,63.0,368,96.0,116,96.0,99,66.0,602,54.0,309,80.0,166,39.0
1001,1001,northern arizona university,United States of America,Americas,L,CO,VH,Public,10.0,701,16.0,701,7.0,801,23.0,667,4.0,801,4.0,801,3.0,801,48.0,801,8.0,801,45.0,801,0.0
1001,951,northern borders university,Saudi Arabia,Asia,M,FC,HI,Public,13.0,701,6.0,701,29.0,657,5.0,801,100.0,42,16.0,797,12.0,801,18.0,801,3.0,801,16.0,801,0.0
550,535,northumbria university at newcastle,United Kingdom,Europe,L,CO,VH,Public,17.0,701,19.0,681,18.0,801,31.0,580,65.0,360,64.0,313,67.0,289,82.0,321,20.0,725,78.0,201,30.0
801,851,northwest agriculture and forestry university,China (Mainland),Asia,XL,CO,VH,Public,5.0,701,3.0,701,35.0,565,62.0,278,0.0,0,2.0,801,2.0,801,71.0,516,5.0,801,39.0,801,0.0
1001,1001,northwest university (china),China (Mainland),Asia,L,CO,VH,Public,6.0,701,3.0,701,56.0,338,32.0,566,5.0,801,5.0,801,9.0,801,38.0,801,5.0,801,33.0,801,0.0
499,547,northwestern polytechnical university,China (Mainland),Asia,XL,CO,VH,Public,10.0,701,10.0,701,52.0,356,83.0,139,26.0,640,10.0,801,8.0,801,58.0,724,12.0,801,39.0,801,32.0
42,50,northwestern university,United States of America,Americas,L,FC,VH,Private not for Profit,92.0,59,89.0,74,99.0,44,71.0,205,58.0,399,67.0,295,50.0,414,87.0,229,100.0,20,74.0,250,85.0
791,691,norwegian university of life sciences (umb),Norway,Europe,M,FO,VH,,8.0,701,8.0,701,100.0,15,13.0,801,0.0,0,0.0,0,0.0,0,78.0,390,26.0,630,51.0,688,0.0
267,264,norwegian university of science and technology,Norway,Europe,XL,FC,VH,Public,46.0,255,33.0,430,31.0,620,45.0,413,87.0,240,18.0,769,24.0,709,95.0,77,91.0,101,80.0,165,49.0
1001,0,notre dame university-louaize (ndu),Lebanon,Asia,S,CO,HI,Private not for Profit,7.0,701,20.0,662,25.0,732,4.0,801,88.0,236,27.0,628,31.0,609,7.0,801,4.0,801,18.0,801,0.0
609,592,nottingham trent university,United Kingdom,Europe,XL,CO,VH,Public,16.0,701,23.0,580,16.0,801,11.0,801,67.0,349,90.0,165,91.0,140,85.0,258,20.0,717,78.0,206,28.0
1201,1201,novosibirsk state technical university,Russian Federation,Europe,L,FO,VH,Public,6.0,701,11.0,701,28.0,686,3.0,801,2.0,801,57.0,366,55.0,372,12.0,801,7.0,801,15.0,801,0.0
461,442,novosibirsk state university,Russian Federation,Europe,M,FO,VH,Public,29.0,432,31.0,460,94.0,87,13.0,801,9.0,801,71.0,272,70.0,274,56.0,758,13.0,801,44.0,801,34.0
851,1001,o. p. jindal global university (jgu),India,Asia,M,SP,VH,Private not for Profit,16.0,701,30.0,481,67.0,257,3.0,801,34.0,543,2.0,801,7.0,801,23.0,801,4.0,801,47.0,799,0.0
1001,1201,obuda university,Hungary,Europe,M,FO,VH,Public,8.0,701,9.0,701,4.0,801,20.0,721,35.0,538,13.0,801,19.0,774,45.0,801,5.0,801,42.0,801,0.0
801,801,ocean university of china,China (Mainland),Asia,XL,FC,VH,Public,6.0,701,6.0,701,10.0,801,72.0,198,4.0,801,3.0,801,2.0,801,50.0,801,4.0,801,42.0,801,0.0
1201,1201,odessa i.i.mechnikov national university,Ukraine,Europe,M,FO,HI,Public,4.0,701,6.0,701,71.0,224,2.0,801,2.0,801,6.0,801,10.0,801,13.0,801,17.0,790,16.0,801,0.0
190,208,ohio state university,United States of America,Americas,XL,FC,VH,Public,71.0,131,63.0,173,53.0,353,34.0,539,37.0,519,21.0,721,27.0,661,94.0,106,66.0,236,69.0,326,57.0
1001,1001,ohio university,United States of America,Americas,L,FC,HI,Public,11.0,701,13.0,701,8.0,801,14.0,801,4.0,801,6.0,801,12.0,801,52.0,801,28.0,598,38.0,801,0.0
951,851,okayama university,Japan,Asia,L,FC,VH,Public,12.0,701,5.0,701,68.0,248,15.0,801,8.0,801,12.0,801,17.0,801,42.0,801,3.0,801,58.0,539,0.0
851,851,oklahoma state university,United States of America,Americas,L,FC,HI,Public,11.0,701,13.0,701,12.0,801,21.0,694,65.0,358,12.0,801,18.0,799,71.0,509,31.0,543,51.0,695,0.0
624,641,oregon state university,United States of America,Americas,L,CO,VH,Public,20.0,626,12.0,701,20.0,801,44.0,423,17.0,761,12.0,801,9.0,801,80.0,350,29.0,579,64.0,420,28.0
901,901,osaka metropolitan university,Japan,Asia,L,FC,VH,,18.0,676,14.0,701,57.0,321,12.0,801,6.0,801,5.0,801,9.0,801,34.0,801,9.0,801,48.0,765,0.0
374,416,oxford brookes university,United Kingdom,Europe,L,CO,HI,Public,39.0,309,62.0,178,15.0,801,12.0,801,81.0,291,90.0,168,91.0,143,62.0,666,26.0,624,60.0,506,40.0
1201,0,ozyegin university,Türkiye,Asia,M,FO,VH,Private not for Profit,7.0,701,16.0,701,10.0,801,10.0,801,15.0,801,34.0,552,39.0,510,18.0,801,3.0,801,45.0,801,0.0
721,691,pakistan institute of engineering and applied sciences (pieas),Pakistan,Asia,S,SP,HI,Public,7.0,701,15.0,701,63.0,281,66.0,241,0.0,0,0.0,0,0.0,0,19.0,801,4.0,801,10.0,801,0.0
668,651,palacký university in olomouc,Czechia,Europe,L,FO,VH,Public,22.0,576,20.0,665,37.0,550,15.0,801,40.0,499,29.0,606,35.0,555,86.0,239,9.0,801,68.0,358,26.0
1201,0,palestine technical university - kadoorie,Palestine,Asia,S,CO,HI,Public,9.0,701,9.0,701,30.0,637,4.0,801,67.0,351,16.0,791,18.0,801,18.0,801,12.0,801,6.0,801,0.0
901,1001,panjab university,India,Asia,L,CO,VH,Public,9.0,701,12.0,701,10.0,801,44.0,433,0.0,0,3.0,801,8.0,801,33.0,801,40.0,441,51.0,684,0.0
650,601,paris lodron university of salzburg,Austria,Europe,M,CO,VH,Public,13.0,701,5.0,701,39.0,524,12.0,801,98.0,137,98.0,86,98.0,74,59.0,705,24.0,661,62.0,454,27.0
1401,1201,pavlodar state university named after toraighyrov,Kazakhstan,Asia,M,CO,MD,Public,9.0,701,12.0,701,29.0,654,1.0,801,3.0,801,6.0,801,5.0,801,3.0,801,4.0,801,22.0,801,0.0
1001,851,pavol josef safarik university,Slovakia,Europe,M,FC,HI,Public,6.0,701,6.0,701,69.0,238,6.0,801,7.0,801,79.0,232,75.0,236,42.0,801,6.0,801,22.0,801,0.0
14,14,peking university,China (Mainland),Asia,XL,FC,VH,Public,100.0,12,100.0,17,96.0,66,99.0,35,60.0,391,37.0,523,28.0,640,83.0,290,97.0,58,71.0,308,93.0
82,89,pennsylvania state university,United States of America,Americas,XL,FC,VH,Public,86.0,77,86.0,89,29.0,647,67.0,235,37.0,518,38.0,514,44.0,476,97.0,31,79.0,165,95.0,19,73.0
1401,1201,perm state university,Russian Federation,Europe,M,CO,VH,Public,4.0,701,3.0,701,35.0,559,2.0,801,2.0,801,20.0,725,22.0,727,6.0,801,4.0,801,30.0,801,0.0
801,801,perugia university,Italy,Europe,L,FC,VH,Public,12.0,701,5.0,701,5.0,801,53.0,355,9.0,801,10.0,801,14.0,801,72.0,507,5.0,801,49.0,725,0.0
609,559,peter the great st.petersburg polytechnic university,Russian Federation,Europe,L,CO,VH,Public,18.0,679,18.0,701,80.0,169,5.0,801,19.0,730,90.0,167,91.0,142,70.0,522,11.0,801,52.0,669,28.0
1401,1401,petra christian university,Indonesia,Asia,M,FO,HI,Private for Profit,12.0,701,9.0,701,13.0,801,3.0,801,8.0,801,1.0,801,6.0,801,7.0,801,3.0,801,29.0,801,0.0
